Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Raisel Iglesias","ATL",58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Raisel Iglesias",17130,628452
"Domingo Germán","NYY",20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Domingo German",17149,593334
"José Castillo","SDP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Castillo",17169,620454
"Gabe Speier","SEA",69,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Gabe Speier",17170,642100
"Dinelson Lamet","- - -",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dinelson Lamet",17186,659275
"Jalen Beeks","TBR",30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jalen Beeks",17192,656222
"Sam Coonrod","NYM",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sam Coonrod",17264,656322
"Ranger Suárez","PHI",22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ranger Suarez",17277,624133
"Thomas Pannone","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Thomas Pannone",17281,623381
"Michael Kopech","CHW",30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Kopech",17282,656629
"Javy Guerra","- - -",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Javy Guerra",17292,642770
"Framber Valdez","HOU",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Framber Valdez",17295,664285
"Justin Steele","CHC",30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Steele",17312,657006
"Josh Taylor","KCR",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Josh Taylor",17359,657031
"Matt Gage","HOU",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Gage",17381,657424
"Jeff Hoffman","PHI",54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jeff Hoffman",17432,656546
"Jonathan Hernández","TEX",33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jonathan Hernandez",17464,642546
"Jack Flaherty","- - -",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jack Flaherty",17479,656427
"Daniel Duarte","CIN",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Daniel Duarte",17480,650960
"Albert Abreu","NYY",45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Albert Abreu",17485,656061
"Spenser Watkins","OAK",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Spenser Watkins",17489,657093
"Génesis Cabrera","- - -",61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Genesis Cabrera",17490,650893
"Diego Castillo","SEA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Diego Castillo",17496,650895
"Jimmy Herget","LAA",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jimmy Herget",17556,623474
"Tanner Scott","MIA",74,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tanner Scott",17586,656945
"Mitch Keller","PIT",32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mitch Keller",17594,656605
"Cristian Javier","HOU",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cristian Javier",17606,664299
"Tanner Rainey","WSN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tanner Rainey",17610,663432
"Taylor Clarke","KCR",58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Taylor Clarke",17611,664199
"Justin Lawrence","COL",69,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Lawrence",17639,664875
"Jeffrey Springs","TBR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jeffrey Springs",17677,605488
"Jose Cuas","- - -",72,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Cuas",17701,621016
"Trevor Megill","MIL",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trevor Megill",17722,656730
"Nabil Crismatt","- - -",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nabil Crismatt",17732,622503
"Evan Phillips","LAD",62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Evan Phillips",17734,623465
"Tyler Alexander","DET",25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Alexander",17735,641302
"Drew Smith","NYM",63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Drew Smith",17755,622098
"Angel Perdomo","PIT",30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Angel Perdomo",17759,622780
"José Alvarado","PHI",42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Alvarado",17780,621237
"Trey Wingenter","DET",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trey Wingenter",17793,622259
"Adbert Alzolay","CHC",58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adbert Alzolay",17859,640470
"José Rodríguez","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Rodriguez",17860,642578
"Ian Gibaut","CIN",74,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ian Gibaut",17871,664139
"Nestor Cortes","NYY",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nestor Cortes",17874,641482
"Brett Kennedy","CIN",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brett Kennedy",17877,664028
"Dennis Santana","NYM",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dennis Santana",17878,642701
"Tayler Saucedo","SEA",52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tayler Saucedo",17888,642048
"Garrett Cleavinger","TBR",15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Garrett Cleavinger",17897,664076
"Trent Thornton","- - -",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trent Thornton",17948,663423
"Tyler Gilbert","ARI",11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Gilbert",17964,656457
"Brock Burke","TEX",53,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brock Burke",17968,656271
"Peter Lambert","COL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Peter Lambert",17969,663567
"Logan Webb","SFG",33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Logan Webb",17995,657277
"Pete Fairbanks","TBR",49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Pete Fairbanks",17998,664126
"Triston McKenzie","CLE",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Triston McKenzie",18000,663474
"Phil Maton","HOU",68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Phil Maton",18064,664208
"Ryan Helsley","STL",33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Helsley",18138,664854
"Anthony Misiewicz","- - -",11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Anthony Misiewicz",18152,664948
"James Naile","STL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"James Naile",18186,664942
"Tyler Kinley","COL",18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Kinley",18297,641755
"Andrew Suárez","STL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Suarez",18300,605498
"Carson Fulmer","LAA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Carson Fulmer",18311,608334
"Taylor Hearn","- - -",13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Taylor Hearn",18325,621368
"James Kaprielian","OAK",14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"James Kaprielian",18331,621076
"Alex Young","CIN",63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Alex Young",18333,622065
"Josh Staumont","KCR",21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Josh Staumont",18335,622251
"Nick Anderson","ATL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Anderson",18337,623433
"Jaime Barria","LAA",34,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jaime Barria",18356,642545
"Connor Overton","CIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Connor Overton",18376,656818
"Michael Soroka","ATL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Soroka",18383,647336
"Enyel De Los Santos","CLE",70,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Enyel De Los Santos",18403,660853
"José Urquidy","HOU",16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Urquidy",18413,664353
"Tyler Cyr","LAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Cyr",18421,664202
"Danny Young","ATL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Danny Young",18439,664849
"Trevor Kelley","TBR",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trevor Kelley",18454,665001
"Kenta Maeda","MIN",21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kenta Maeda",18498,628317
"Phil Bickford","- - -",61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Phil Bickford",18519,641360
"Dylan Cease","CHW",33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dylan Cease",18525,656302
"Sam Hentges","CLE",56,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sam Hentges",18548,656529
"Enmanuel De Jesus","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Enmanuel De Jesus",18554,646241
"Hector Perez","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Hector Perez",18592,660431
"Hobie Harris","WSN",16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Hobie Harris",18615,665048
"A.J. Minter","ATL",70,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"A.J. Minter",18655,621345
"Jake Woodford","STL",15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jake Woodford",18674,663765
"Freddy Peralta","MIL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Freddy Peralta",18679,642547
"Sandy Alcantara","MIA",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sandy Alcantara",18684,645261
"Kolby Allard","ATL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kolby Allard",18694,663465
"Miguel Díaz","DET",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Miguel Diaz",18815,622766
"Pedro Avila","SDP",14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Pedro Avila",18864,658648
"Zack Burdi","TBR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zack Burdi",19159,641420
"Kirby Snead","OAK",15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kirby Snead",19179,669912
"José Quijada","LAA",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Quijada",19200,650671
"Jesse Scholtens","CHW",26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jesse Scholtens",19205,669947
"Dakota Hudson","STL",18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dakota Hudson",19206,641712
"Mitch White","TOR",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mitch White",19225,669952
"Cole Irvin","BAL",24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cole Irvin",19244,608344
"Seranthony Domínguez","PHI",57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Seranthony Dominguez",19249,622554
"Ian Hamilton","NYY",39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ian Hamilton",19261,641656
"Thomas Hatch","- - -",18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Thomas Hatch",19264,641672
"Jacob Webb","- - -",54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jacob Webb",19274,657097
"Nick Hernandez","SDP",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Hernandez",19281,663321
"Zac Gallen","ARI",34,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zac Gallen",19291,668678
"Nick Solak","- - -",2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Solak",19294,669256
"Trevor Richards","TOR",56,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trevor Richards",19309,670950
"Cal Quantrill","CLE",19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cal Quantrill",19312,615698
"Matt Krook","NYY",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Krook",19315,640454
"Eric Lauer","MIL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Eric Lauer",19316,641778
"Joey Lucchesi","NYM",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joey Lucchesi",19320,664192
"Matt Festa","SEA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Festa",19330,670036
"Richard Lovelady","OAK",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Richard Lovelady",19337,663992
"A.J. Puk","MIA",58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"A.J. Puk",19343,640462
"Caleb Ferguson","LAD",68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Caleb Ferguson",19349,657571
"Dean Kremer","BAL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dean Kremer",19350,665152
"Lucas Erceg","OAK",50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Lucas Erceg",19360,668674
"Corbin Burnes","MIL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Corbin Burnes",19361,669203
"Keegan Akin","BAL",24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Keegan Akin",19362,669211
"Tony Gonsolin","LAD",20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tony Gonsolin",19388,664062
"Colin Poche","TBR",66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Colin Poche",19403,621363
"Ronel Blanco","HOU",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ronel Blanco",19407,669854
"Dane Dunning","TEX",35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dane Dunning",19409,641540
"Shane Bieber","CLE",21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Shane Bieber",19427,669456
"Yohan Ramirez","- - -",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yohan Ramirez",19444,670990
"Patrick Sandoval","LAA",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Patrick Sandoval",19447,663776
"Michael Rucker","CHC",35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Rucker",19454,621074
"Jorge Alcala","MIN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jorge Alcala",19459,660896
"Aaron Civale","- - -",23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aaron Civale",19479,650644
"Andrew Vasquez","- - -",42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Vasquez",19482,607755
"Devin Smeltzer","MIA",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Devin Smeltzer",19487,656970
"Zach Jackson","OAK",19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zach Jackson",19493,667427
"Jason Foley","DET",70,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jason Foley",19531,671345
"Jimmy Lambert","CHW",35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jimmy Lambert",19541,669424
"Stephen Nogosek","NYM",13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Stephen Nogosek",19545,668665
"Geoff Hartlieb","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Geoff Hartlieb",19558,664129
"David Bednar","PIT",66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"David Bednar",19569,670280
"JoJo Romero","STL",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"JoJo Romero",19574,668941
"Guillermo Zuñiga","STL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Guillermo Zuniga",19588,670871
"Cionel Pérez","BAL",65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cionel Perez",19614,672335
"Jordan Hicks","- - -",65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jordan Hicks",19618,663855
"Kyle Wright","ATL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Wright",19665,657140
"Gregory Soto","PHI",69,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Gregory Soto",19677,642397
"Connor Seabold","COL",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Connor Seabold",19695,657756
"Dustin May","LAD",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dustin May",19716,669160
"Caleb Boushley","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Caleb Boushley",19736,676961
"Jonathan Loáisiga","NYY",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jonathan Loaisiga",19753,642528
"Reiver Sanmartin","CIN",14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Reiver Sanmartin",19754,665665
"Will Vest","DET",48,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Will Vest",19769,676684
"Justin Garza","BOS",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Garza",19784,621057
"Keegan Thompson","CHC",19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Keegan Thompson",19795,624522
"Wil Crowe","PIT",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Wil Crowe",19800,640444
"Bryan Baker","BAL",46,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryan Baker",19804,641329
"Daniel Castano","MIA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Daniel Castano",19805,641447
"Michael King","NYY",49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael King",19853,650633
"Brandon Bielak","HOU",15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brandon Bielak",19866,656232
"Griffin Canning","LAA",24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Griffin Canning",19867,656288
"Drew Carlton","SDP",11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Drew Carlton",19868,656290
"Tucker Davidson","- - -",38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tucker Davidson",19871,656353
"Alex Faedo","DET",15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Alex Faedo",19874,656412
"Kevin Ginkel","ARI",60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kevin Ginkel",19876,656464
"Tanner Houck","BOS",21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tanner Houck",19879,656557
"Alex Lange","DET",67,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Alex Lange",19883,656638
"Ryder Ryan","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryder Ryan",19891,656924
"Clarke Schmidt","NYY",33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Clarke Schmidt",19899,657376
"José Suarez","LAA",11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Suarez",19911,660761
"Bryan Hudson","LAD",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryan Hudson",19924,663542
"Tony Santillan","CIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tony Santillan",19926,663574
"Trevor Stephan","CLE",71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trevor Stephan",19932,663986
"Jesús Luzardo","MIA",32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jesus Luzardo",19959,666200
"Joey Wentz","DET",25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joey Wentz",19962,666214
"Tyson Miller","- - -",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyson Miller",19976,668338
"Zach Plesac","CLE",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zach Plesac",19979,668676
"Bryse Wilson","MIL",53,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryse Wilson",19990,669060
"Joel Kuhnel","- - -",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joel Kuhnel",19995,669270
"Dylan Lee","ATL",24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dylan Lee",19996,669276
"Tyler Wells","BAL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Wells",20000,669330
"Kenny Rosenberg","LAA",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kenny Rosenberg",20009,670046
"John Schreiber","BOS",46,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"John Schreiber",20020,670167
"Rico Garcia","- - -",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Rico Garcia",20023,670329
"Darren McCaughan","SEA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Darren McCaughan",20038,670766
"Adrian Morejon","SDP",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adrian Morejon",20039,670970
"Kaleb Ort","BOS",21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kaleb Ort",20061,672391
"Bailey Falter","- - -",18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bailey Falter",20070,663559
"Mauricio Llovera","- - -",30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mauricio Llovera",20080,661440
"Chris Paddack","MIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Paddack",20099,663978
"Calvin Faucher","TBR",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Calvin Faucher",20116,676534
"Adam Oller","OAK",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adam Oller",20132,670124
"James Karinchak","CLE",44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"James Karinchak",20151,675916
"Nick Nelson","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Nelson",20153,656793
"Nate Pearson","TOR",35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nate Pearson",20160,663878
"Kyle Muller","OAK",21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Muller",20167,666205
"Zach Pop","TOR",15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zach Pop",20185,647315
"Chad Smith","OAK",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chad Smith",20190,663385
"Garrett Whitlock","BOS",22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Garrett Whitlock",20191,676477
"Eli Morgan","CLE",61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Eli Morgan",20203,669212
"Mike Baumann","BAL",60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mike Baumann",20206,657508
"Zach Muckenhirn","NYM",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zach Muckenhirn",20209,669105
"Zach Logue","DET",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zach Logue",20231,656657
"Griffin Jax","MIN",71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Griffin Jax",20253,643377
"Daysbel Hernández","ATL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Daysbel Hernandez",20271,678226
"Deivi García","- - -",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Deivi Garcia",20276,665620
"Cory Abbott","WSN",22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cory Abbott",20277,676265
"Jhonathan Diaz","LAA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jhonathan Diaz",20298,646242
"David Peterson","NYM",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"David Peterson",20302,656849
"Erich Uelmen","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Erich Uelmen",20323,657272
"Zack Kelly","BOS",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zack Kelly",20349,677161
"Steven Wilson","SDP",52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Steven Wilson",20353,621051
"Brusdar Graterol","LAD",68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brusdar Graterol",20367,660813
"Matt Manning","DET",15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Manning",20369,666159
